dis_image,ref_image,rating,noise
redwood.jpeg2000.5.png,redwood.png,0.154,6
roping.AWGN.1.png,roping.png,0.997,1
roping.AWGN.2.png,roping.png,0.895,1
roping.AWGN.3.png,roping.png,0.815,1
roping.AWGN.4.png,roping.png,0.618,1
roping.AWGN.5.png,roping.png,0.487,1
roping.BLUR.1.png,roping.png,0.966,2
roping.BLUR.2.png,roping.png,0.812,2
roping.BLUR.3.png,roping.png,0.529,2
roping.BLUR.4.png,roping.png,0.33,2
roping.BLUR.5.png,roping.png,0.12,2
roping.contrast.1.png,roping.png,0.944,3
roping.contrast.2.png,roping.png,0.808,3
roping.contrast.3.png,roping.png,0.629,3
roping.contrast.4.png,roping.png,0.55,3
roping.fnoise.1.png,roping.png,0.968,4
roping.fnoise.2.png,roping.png,0.861,4
roping.fnoise.3.png,roping.png,0.664,4
roping.fnoise.4.png,roping.png,0.487,4
roping.fnoise.5.png,roping.png,0.262,4
roping.JPEG.1.png,roping.png,0.983,5
roping.JPEG.2.png,roping.png,0.828,5
roping.JPEG.3.png,roping.png,0.636,5
roping.JPEG.4.png,roping.png,0.329,5
roping.JPEG.5.png,roping.png,0.09,5
roping.jpeg2000.1.png,roping.png,0.986,6
roping.jpeg2000.2.png,roping.png,0.925,6
roping.jpeg2000.3.png,roping.png,0.7,6
roping.jpeg2000.4.png,roping.png,0.401,6
roping.jpeg2000.5.png,roping.png,0.171,6
rushmore.AWGN.1.png,rushmore.png,0.968,1
rushmore.AWGN.2.png,rushmore.png,0.869,1
rushmore.AWGN.3.png,rushmore.png,0.741,1
rushmore.AWGN.4.png,rushmore.png,0.618,1
rushmore.AWGN.5.png,rushmore.png,0.487,1
rushmore.BLUR.1.png,rushmore.png,0.989,2
rushmore.BLUR.2.png,rushmore.png,0.917,2
rushmore.BLUR.3.png,rushmore.png,0.758,2
rushmore.BLUR.4.png,rushmore.png,0.584,2
rushmore.BLUR.5.png,rushmore.png,0.342,2
rushmore.contrast.1.png,rushmore.png,0.875,3
rushmore.contrast.2.png,rushmore.png,0.71,3
rushmore.contrast.3.png,rushmore.png,0.607,3
rushmore.contrast.4.png,rushmore.png,0.494,3
rushmore.fnoise.1.png,rushmore.png,0.802,4
rushmore.fnoise.2.png,rushmore.png,0.703,4
rushmore.fnoise.3.png,rushmore.png,0.578,4
rushmore.fnoise.4.png,rushmore.png,0.453,4
rushmore.fnoise.5.png,rushmore.png,0.364,4
rushmore.JPEG.1.png,rushmore.png,0.982,5
rushmore.JPEG.2.png,rushmore.png,0.91,5
rushmore.JPEG.3.png,rushmore.png,0.694,5
rushmore.JPEG.4.png,rushmore.png,0.499,5
rushmore.JPEG.5.png,rushmore.png,0.246,5
rushmore.jpeg2000.1.png,rushmore.png,0.976,6
rushmore.jpeg2000.2.png,rushmore.png,0.957,6
rushmore.jpeg2000.3.png,rushmore.png,0.819,6
rushmore.jpeg2000.4.png,rushmore.png,0.463,6
rushmore.jpeg2000.5.png,rushmore.png,0.334,6
shroom.AWGN.1.png,shroom.png,0.969,1
shroom.AWGN.2.png,shroom.png,0.864,1
shroom.AWGN.3.png,shroom.png,0.763,1
shroom.AWGN.4.png,shroom.png,0.645,1
shroom.AWGN.5.png,shroom.png,0.537,1
shroom.BLUR.1.png,shroom.png,0.954,2
shroom.BLUR.2.png,shroom.png,0.839,2
shroom.BLUR.3.png,shroom.png,0.605,2
shroom.BLUR.4.png,shroom.png,0.451,2
shroom.BLUR.5.png,shroom.png,0.231,2
shroom.contrast.1.png,shroom.png,0.919,3
shroom.contrast.2.png,shroom.png,0.816,3
shroom.contrast.3.png,shroom.png,0.667,3
shroom.contrast.4.png,shroom.png,0.59,3
shroom.fnoise.1.png,shroom.png,0.978,4
shroom.fnoise.2.png,shroom.png,0.82,4
shroom.fnoise.3.png,shroom.png,0.644,4
shroom.fnoise.4.png,shroom.png,0.425,4
shroom.fnoise.5.png,shroom.png,0.298,4
shroom.JPEG.1.png,shroom.png,0.996,5
shroom.JPEG.2.png,shroom.png,0.92,5
shroom.JPEG.3.png,shroom.png,0.609,5
shroom.JPEG.4.png,shroom.png,0.395,5
shroom.JPEG.5.png,shroom.png,0.163,5
shroom.jpeg2000.1.png,shroom.png,0.98,6
shroom.jpeg2000.2.png,shroom.png,0.875,6
shroom.jpeg2000.3.png,shroom.png,0.693,6
shroom.jpeg2000.4.png,shroom.png,0.337,6
shroom.jpeg2000.5.png,shroom.png,0.22,6
snow_leaves.AWGN.1.png,snow_leaves.png,0.981,1
snow_leaves.AWGN.2.png,snow_leaves.png,0.937,1
snow_leaves.AWGN.3.png,snow_leaves.png,0.788,1
snow_leaves.AWGN.4.png,snow_leaves.png,0.707,1
snow_leaves.AWGN.5.png,snow_leaves.png,0.566,1
snow_leaves.BLUR.1.png,snow_leaves.png,0.98,2
snow_leaves.BLUR.2.png,snow_leaves.png,0.86,2
snow_leaves.BLUR.3.png,snow_leaves.png,0.7,2
snow_leaves.BLUR.4.png,snow_leaves.png,0.54,2
snow_leaves.BLUR.5.png,snow_leaves.png,0.304,2
snow_leaves.contrast.1.png,snow_leaves.png,0.959,3
snow_leaves.contrast.2.png,snow_leaves.png,0.779,3
snow_leaves.contrast.3.png,snow_leaves.png,0.68,3
snow_leaves.contrast.4.png,snow_leaves.png,0.621,3
snow_leaves.fnoise.1.png,snow_leaves.png,0.952,4
snow_leaves.fnoise.2.png,snow_leaves.png,0.775,4
snow_leaves.fnoise.3.png,snow_leaves.png,0.589,4
snow_leaves.fnoise.4.png,snow_leaves.png,0.464,4
snow_leaves.fnoise.5.png,snow_leaves.png,0.321,4
snow_leaves.JPEG.1.png,snow_leaves.png,0.996,5
snow_leaves.JPEG.2.png,snow_leaves.png,0.922,5
snow_leaves.JPEG.3.png,snow_leaves.png,0.813,5
snow_leaves.JPEG.4.png,snow_leaves.png,0.445,5
snow_leaves.JPEG.5.png,snow_leaves.png,0.243,5
snow_leaves.jpeg2000.1.png,snow_leaves.png,0.978,6
snow_leaves.jpeg2000.2.png,snow_leaves.png,0.94,6
snow_leaves.jpeg2000.3.png,snow_leaves.png,0.739,6
snow_leaves.jpeg2000.4.png,snow_leaves.png,0.445,6
snow_leaves.jpeg2000.5.png,snow_leaves.png,0.289,6
sunsetcolor.AWGN.1.png,sunsetcolor.png,0.958,1
sunsetcolor.AWGN.2.png,sunsetcolor.png,0.821,1
sunsetcolor.AWGN.3.png,sunsetcolor.png,0.674,1
sunsetcolor.AWGN.4.png,sunsetcolor.png,0.542,1
sunsetcolor.AWGN.5.png,sunsetcolor.png,0.451,1
sunsetcolor.BLUR.1.png,sunsetcolor.png,0.913,2
sunsetcolor.BLUR.2.png,sunsetcolor.png,0.809,2
sunsetcolor.BLUR.3.png,sunsetcolor.png,0.693,2
sunsetcolor.BLUR.4.png,sunsetcolor.png,0.452,2
sunsetcolor.BLUR.5.png,sunsetcolor.png,0.154,2
sunsetcolor.contrast.1.png,sunsetcolor.png,0.906,3
sunsetcolor.contrast.2.png,sunsetcolor.png,0.74,3
sunsetcolor.contrast.3.png,sunsetcolor.png,0.598,3
sunsetcolor.contrast.4.png,sunsetcolor.png,0.535,3
sunsetcolor.fnoise.1.png,sunsetcolor.png,0.776,4
sunsetcolor.fnoise.2.png,sunsetcolor.png,0.631,4
sunsetcolor.fnoise.3.png,sunsetcolor.png,0.461,4
sunsetcolor.fnoise.4.png,sunsetcolor.png,0.393,4
sunsetcolor.fnoise.5.png,sunsetcolor.png,0.266,4
sunsetcolor.JPEG.1.png,sunsetcolor.png,0.942,5
sunsetcolor.JPEG.2.png,sunsetcolor.png,0.821,5
sunsetcolor.JPEG.3.png,sunsetcolor.png,0.609,5
sunsetcolor.JPEG.4.png,sunsetcolor.png,0.394,5
sunsetcolor.JPEG.5.png,sunsetcolor.png,0.111,5
sunsetcolor.jpeg2000.1.png,sunsetcolor.png,0.957,6
sunsetcolor.jpeg2000.2.png,sunsetcolor.png,0.883,6
sunsetcolor.jpeg2000.3.png,sunsetcolor.png,0.658,6
sunsetcolor.jpeg2000.4.png,sunsetcolor.png,0.278,6
sunsetcolor.jpeg2000.5.png,sunsetcolor.png,0.174,6
sunset_sparrow.AWGN.1.png,sunset_sparrow.png,0.961,1
sunset_sparrow.AWGN.2.png,sunset_sparrow.png,0.794,1
sunset_sparrow.AWGN.3.png,sunset_sparrow.png,0.698,1
sunset_sparrow.AWGN.4.png,sunset_sparrow.png,0.591,1
sunset_sparrow.AWGN.5.png,sunset_sparrow.png,0.485,1
sunset_sparrow.BLUR.1.png,sunset_sparrow.png,0.927,2
sunset_sparrow.BLUR.2.png,sunset_sparrow.png,0.691,2
sunset_sparrow.BLUR.3.png,sunset_sparrow.png,0.274,2
sunset_sparrow.BLUR.4.png,sunset_sparrow.png,0.037,2
sunset_sparrow.BLUR.5.png,sunset_sparrow.png,0.001,2
sunset_sparrow.contrast.1.png,sunset_sparrow.png,0.948,3
sunset_sparrow.contrast.2.png,sunset_sparrow.png,0.869,3
sunset_sparrow.contrast.3.png,sunset_sparrow.png,0.727,3
sunset_sparrow.contrast.4.png,sunset_sparrow.png,0.587,3
sunset_sparrow.fnoise.1.png,sunset_sparrow.png,0.881,4
sunset_sparrow.fnoise.2.png,sunset_sparrow.png,0.661,4
sunset_sparrow.fnoise.3.png,sunset_sparrow.png,0.469,4
sunset_sparrow.fnoise.4.png,sunset_sparrow.png,0.383,4
sunset_sparrow.fnoise.5.png,sunset_sparrow.png,0.279,4
sunset_sparrow.JPEG.1.png,sunset_sparrow.png,0.976,5
sunset_sparrow.JPEG.2.png,sunset_sparrow.png,0.699,5
sunset_sparrow.JPEG.3.png,sunset_sparrow.png,0.345,5
sunset_sparrow.JPEG.4.png,sunset_sparrow.png,0.149,5
sunset_sparrow.JPEG.5.png,sunset_sparrow.png,0,5
sunset_sparrow.jpeg2000.1.png,sunset_sparrow.png,0.969,6
sunset_sparrow.jpeg2000.2.png,sunset_sparrow.png,0.564,6
sunset_sparrow.jpeg2000.3.png,sunset_sparrow.png,0.307,6
sunset_sparrow.jpeg2000.4.png,sunset_sparrow.png,0.115,6
sunset_sparrow.jpeg2000.5.png,sunset_sparrow.png,0.082,6
swarm.AWGN.1.png,swarm.png,0.965,1
swarm.AWGN.2.png,swarm.png,0.834,1
swarm.AWGN.3.png,swarm.png,0.678,1
swarm.AWGN.4.png,swarm.png,0.581,1
swarm.AWGN.5.png,swarm.png,0.423,1
swarm.BLUR.1.png,swarm.png,0.925,2
swarm.BLUR.2.png,swarm.png,0.707,2
swarm.BLUR.3.png,swarm.png,0.441,2
swarm.BLUR.4.png,swarm.png,0.182,2
swarm.BLUR.5.png,swarm.png,0.037,2
swarm.contrast.1.png,swarm.png,0.909,3
swarm.contrast.2.png,swarm.png,0.685,3
swarm.contrast.3.png,swarm.png,0.375,3
swarm.fnoise.1.png,swarm.png,0.928,4
swarm.fnoise.2.png,swarm.png,0.634,4
swarm.fnoise.3.png,swarm.png,0.414,4
swarm.fnoise.4.png,swarm.png,0.303,4
swarm.fnoise.5.png,swarm.png,0.184,4
swarm.JPEG.1.png,swarm.png,0.967,5
swarm.JPEG.2.png,swarm.png,0.687,5
swarm.JPEG.3.png,swarm.png,0.428,5
swarm.JPEG.4.png,swarm.png,0.163,5
swarm.JPEG.5.png,swarm.png,0.033,5
swarm.jpeg2000.1.png,swarm.png,0.953,6
swarm.jpeg2000.2.png,swarm.png,0.631,6
swarm.jpeg2000.3.png,swarm.png,0.286,6
swarm.jpeg2000.4.png,swarm.png,0.224,6
swarm.jpeg2000.5.png,swarm.png,0.109,6
trolley.AWGN.1.png,trolley.png,0.971,1
trolley.AWGN.2.png,trolley.png,0.91,1
trolley.AWGN.3.png,trolley.png,0.78,1
trolley.AWGN.4.png,trolley.png,0.658,1
trolley.AWGN.5.png,trolley.png,0.55,1
trolley.BLUR.1.png,trolley.png,0.964,2
trolley.BLUR.2.png,trolley.png,0.885,2
trolley.BLUR.3.png,trolley.png,0.77,2
trolley.BLUR.4.png,trolley.png,0.593,2
trolley.BLUR.5.png,trolley.png,0.394,2
trolley.contrast.1.png,trolley.png,0.944,3
trolley.contrast.2.png,trolley.png,0.785,3
trolley.contrast.3.png,trolley.png,0.567,3
trolley.contrast.4.png,trolley.png,0.503,3
trolley.fnoise.1.png,trolley.png,0.933,4
trolley.fnoise.2.png,trolley.png,0.706,4
trolley.fnoise.3.png,trolley.png,0.568,4
trolley.fnoise.4.png,trolley.png,0.414,4
trolley.fnoise.5.png,trolley.png,0.299,4
trolley.JPEG.1.png,trolley.png,0.964,5
trolley.JPEG.2.png,trolley.png,0.836,5
trolley.JPEG.3.png,trolley.png,0.65,5
trolley.JPEG.4.png,trolley.png,0.467,5
trolley.JPEG.5.png,trolley.png,0.236,5
trolley.jpeg2000.1.png,trolley.png,0.974,6
trolley.jpeg2000.2.png,trolley.png,0.943,6
trolley.jpeg2000.3.png,trolley.png,0.832,6
trolley.jpeg2000.4.png,trolley.png,0.422,6
trolley.jpeg2000.5.png,trolley.png,0.273,6
turtle.AWGN.1.png,turtle.png,0.98,1
turtle.AWGN.2.png,turtle.png,0.881,1
turtle.AWGN.3.png,turtle.png,0.801,1
turtle.AWGN.4.png,turtle.png,0.671,1
turtle.AWGN.5.png,turtle.png,0.564,1
turtle.BLUR.1.png,turtle.png,0.94,2
turtle.BLUR.2.png,turtle.png,0.765,2
turtle.BLUR.3.png,turtle.png,0.482,2
turtle.BLUR.4.png,turtle.png,0.253,2
turtle.BLUR.5.png,turtle.png,0.067,2
turtle.contrast.1.png,turtle.png,0.921,3
turtle.contrast.2.png,turtle.png,0.801,3
turtle.contrast.3.png,turtle.png,0.593,3
turtle.contrast.4.png,turtle.png,0.446,3
turtle.fnoise.1.png,turtle.png,0.961,4
turtle.fnoise.2.png,turtle.png,0.827,4
turtle.fnoise.3.png,turtle.png,0.655,4
turtle.fnoise.4.png,turtle.png,0.462,4
turtle.fnoise.5.png,turtle.png,0.347,4
turtle.JPEG.1.png,turtle.png,0.998,5
turtle.JPEG.2.png,turtle.png,0.838,5
turtle.JPEG.3.png,turtle.png,0.468,5
turtle.JPEG.4.png,turtle.png,0.198,5
turtle.JPEG.5.png,turtle.png,0.016,5
turtle.jpeg2000.1.png,turtle.png,0.985,6
turtle.jpeg2000.2.png,turtle.png,0.871,6
turtle.jpeg2000.3.png,turtle.png,0.512,6
turtle.jpeg2000.4.png,turtle.png,0.31,6
turtle.jpeg2000.5.png,turtle.png,0.225,6
veggies.AWGN.1.png,veggies.png,0.982,1
veggies.AWGN.2.png,veggies.png,0.902,1
veggies.AWGN.3.png,veggies.png,0.786,1
veggies.AWGN.4.png,veggies.png,0.653,1
veggies.AWGN.5.png,veggies.png,0.528,1
veggies.BLUR.1.png,veggies.png,0.944,2
veggies.BLUR.2.png,veggies.png,0.794,2
veggies.BLUR.3.png,veggies.png,0.651,2
veggies.BLUR.4.png,veggies.png,0.479,2
veggies.BLUR.5.png,veggies.png,0.281,2
veggies.contrast.1.png,veggies.png,0.944,3
veggies.contrast.2.png,veggies.png,0.797,3
veggies.contrast.3.png,veggies.png,0.668,3
veggies.contrast.4.png,veggies.png,0.615,3
veggies.fnoise.1.png,veggies.png,0.935,4
veggies.fnoise.2.png,veggies.png,0.797,4
veggies.fnoise.3.png,veggies.png,0.629,4
veggies.fnoise.4.png,veggies.png,0.4,4
veggies.fnoise.5.png,veggies.png,0.317,4
veggies.JPEG.1.png,veggies.png,0.955,5
veggies.JPEG.2.png,veggies.png,0.886,5
veggies.JPEG.3.png,veggies.png,0.683,5
veggies.JPEG.4.png,veggies.png,0.452,5
veggies.JPEG.5.png,veggies.png,0.228,5
veggies.jpeg2000.1.png,veggies.png,0.962,6
veggies.jpeg2000.2.png,veggies.png,0.892,6
veggies.jpeg2000.3.png,veggies.png,0.771,6
veggies.jpeg2000.4.png,veggies.png,0.41,6
veggies.jpeg2000.5.png,veggies.png,0.27,6
woman.AWGN.1.png,woman.png,0.948,1
woman.AWGN.2.png,woman.png,0.803,1
woman.AWGN.3.png,woman.png,0.711,1
woman.AWGN.4.png,woman.png,0.591,1
woman.AWGN.5.png,woman.png,0.51,1
woman.BLUR.1.png,woman.png,0.914,2
woman.BLUR.2.png,woman.png,0.802,2
woman.BLUR.3.png,woman.png,0.58,2
woman.BLUR.4.png,woman.png,0.384,2
woman.BLUR.5.png,woman.png,0.166,2
woman.contrast.1.png,woman.png,0.914,3
woman.contrast.2.png,woman.png,0.802,3
woman.contrast.3.png,woman.png,0.58,3
woman.contrast.4.png,woman.png,0.384,3
woman.fnoise.1.png,woman.png,0.901,4
woman.fnoise.2.png,woman.png,0.738,4
woman.fnoise.3.png,woman.png,0.51,4
woman.fnoise.4.png,woman.png,0.362,4
woman.fnoise.5.png,woman.png,0.258,4
woman.JPEG.1.png,woman.png,0.958,5
woman.JPEG.2.png,woman.png,0.878,5
woman.JPEG.3.png,woman.png,0.597,5
woman.JPEG.4.png,woman.png,0.359,5
woman.JPEG.5.png,woman.png,0.103,5
woman.jpeg2000.1.png,woman.png,0.969,6
woman.jpeg2000.2.png,woman.png,0.881,6
woman.jpeg2000.3.png,woman.png,0.652,6
woman.jpeg2000.4.png,woman.png,0.379,6
woman.jpeg2000.5.png,woman.png,0.217,6
