dis_image,ref_image,rating,noise
i05_16_5.bmp,I05.bmp,0.57482,16
i05_17_1.bmp,I05.bmp,0.72543,17
i05_17_2.bmp,I05.bmp,0.94478,17
i05_17_3.bmp,I05.bmp,0.54255,17
i05_17_4.bmp,I05.bmp,0.90629,17
i05_17_5.bmp,I05.bmp,0.36684,17
i05_18_1.bmp,I05.bmp,0.65012,18
i05_18_2.bmp,I05.bmp,0.56839,18
i05_18_3.bmp,I05.bmp,0.50219,18
i05_18_4.bmp,I05.bmp,0.47276,18
i05_18_5.bmp,I05.bmp,0.41704,18
i05_19_1.bmp,I05.bmp,0.7075,19
i05_19_2.bmp,I05.bmp,0.65441,19
i05_19_3.bmp,I05.bmp,0.57124,19
i05_19_4.bmp,I05.bmp,0.48876,19
i05_19_5.bmp,I05.bmp,0.448,19
i05_20_1.bmp,I05.bmp,0.78035,20
i05_20_2.bmp,I05.bmp,0.76286,20
i05_20_3.bmp,I05.bmp,0.68589,20
i05_20_4.bmp,I05.bmp,0.60709,20
i05_20_5.bmp,I05.bmp,0.43598,20
i05_21_1.bmp,I05.bmp,0.76846,21
i05_21_2.bmp,I05.bmp,0.67164,21
i05_21_3.bmp,I05.bmp,0.59144,21
i05_21_4.bmp,I05.bmp,0.44573,21
i05_21_5.bmp,I05.bmp,0.32023,21
i05_22_1.bmp,I05.bmp,0.72184,22
i05_22_2.bmp,I05.bmp,0.71825,22
i05_22_3.bmp,I05.bmp,0.64741,22
i05_22_4.bmp,I05.bmp,0.55331,22
i05_22_5.bmp,I05.bmp,0.42002,22
i05_23_1.bmp,I05.bmp,0.78735,23
i05_23_2.bmp,I05.bmp,0.76487,23
i05_23_3.bmp,I05.bmp,0.77335,23
i05_23_4.bmp,I05.bmp,0.79085,23
i05_23_5.bmp,I05.bmp,0.74537,23
i05_24_1.bmp,I05.bmp,0.7577,24
i05_24_2.bmp,I05.bmp,0.76986,24
i05_24_3.bmp,I05.bmp,0.71108,24
i05_24_4.bmp,I05.bmp,0.53197,24
i05_24_5.bmp,I05.bmp,0.33956,24
I06_01_1.bmp,I06.bmp,0.79094,1
i06_01_2.bmp,I06.bmp,0.7063,1
i06_01_3.bmp,I06.bmp,0.68627,1
i06_01_4.bmp,I06.bmp,0.58404,1
i06_01_5.bmp,I06.bmp,0.48318,1
i06_02_1.bmp,I06.bmp,0.84909,2
i06_02_2.bmp,I06.bmp,0.79482,2
i06_02_3.bmp,I06.bmp,0.7483,2
i06_02_4.bmp,I06.bmp,0.65849,2
i06_02_5.bmp,I06.bmp,0.59474,2
i06_03_1.bmp,I06.bmp,0.62263,3
i06_03_2.bmp,I06.bmp,0.54716,3
i06_03_3.bmp,I06.bmp,0.46326,3
i06_03_4.bmp,I06.bmp,0.38778,3
i06_03_5.bmp,I06.bmp,0.32381,3
i06_04_1.bmp,I06.bmp,0.80192,4
i06_04_2.bmp,I06.bmp,0.80591,4
i06_04_3.bmp,I06.bmp,0.782,4
i06_04_4.bmp,I06.bmp,0.69403,4
i06_04_5.bmp,I06.bmp,0.62263,4
i06_05_1.bmp,I06.bmp,0.8142,5
i06_05_2.bmp,I06.bmp,0.78485,5
i06_05_3.bmp,I06.bmp,0.67852,5
i06_05_4.bmp,I06.bmp,0.54306,5
i06_05_5.bmp,I06.bmp,0.38778,5
i06_06_1.bmp,I06.bmp,0.62662,6
i06_06_2.bmp,I06.bmp,0.59474,6
i06_06_3.bmp,I06.bmp,0.50709,6
i06_06_4.bmp,I06.bmp,0.47123,6
i06_06_5.bmp,I06.bmp,0.40328,6
i06_07_1.bmp,I06.bmp,0.72891,7
i06_07_2.bmp,I06.bmp,0.69879,7
i06_07_3.bmp,I06.bmp,0.59711,7
i06_07_4.bmp,I06.bmp,0.41602,7
i06_07_5.bmp,I06.bmp,0.35045,7
i06_08_1.bmp,I06.bmp,0.70953,8
i06_08_2.bmp,I06.bmp,0.62263,8
i06_08_3.bmp,I06.bmp,0.4652,8
i06_08_4.bmp,I06.bmp,0.35289,8
i06_08_5.bmp,I06.bmp,0.25985,8
i06_09_1.bmp,I06.bmp,0.83358,9
i06_09_2.bmp,I06.bmp,0.80645,9
i06_09_3.bmp,I06.bmp,0.66301,9
i06_09_4.bmp,I06.bmp,0.39553,9
i06_09_5.bmp,I06.bmp,0.20292,9
i06_10_1.bmp,I06.bmp,0.80257,10
i06_10_2.bmp,I06.bmp,0.77255,10
i06_10_3.bmp,I06.bmp,0.74387,10
i06_10_4.bmp,I06.bmp,0.41879,10
i06_10_5.bmp,I06.bmp,0.22022,10
I06_11_1.BMP,I06.bmp,0.75993,11
i06_11_2.bmp,I06.bmp,0.71029,11
i06_11_3.bmp,I06.bmp,0.61068,11
i06_11_4.bmp,I06.bmp,0.40716,11
i06_11_5.bmp,I06.bmp,0.07377,11
i06_12_1.bmp,I06.bmp,0.80591,12
i06_12_2.bmp,I06.bmp,0.64654,12
i06_12_3.bmp,I06.bmp,0.58936,12
i06_12_4.bmp,I06.bmp,0.48569,12
i06_12_5.bmp,I06.bmp,0.5157,12
I06_13_1.BMP,I06.bmp,0.63588,13
i06_13_2.bmp,I06.bmp,0.65781,13
i06_13_3.bmp,I06.bmp,0.56355,13
i06_13_4.bmp,I06.bmp,0.42342,13
i06_13_5.bmp,I06.bmp,0.35289,13
i06_14_1.bmp,I06.bmp,0.82583,14
i06_14_2.bmp,I06.bmp,0.82583,14
i06_14_3.bmp,I06.bmp,0.64961,14
i06_14_4.bmp,I06.bmp,0.58677,14
i06_14_5.bmp,I06.bmp,0.58279,14
i06_15_1.bmp,I06.bmp,0.48469,15
i06_15_2.bmp,I06.bmp,0.44205,15
i06_15_3.bmp,I06.bmp,0.5031,15
i06_15_4.bmp,I06.bmp,0.59711,15
i06_15_5.bmp,I06.bmp,0.65849,15
i06_16_1.bmp,I06.bmp,0.76381,16
i06_16_2.bmp,I06.bmp,0.86169,16
i06_16_3.bmp,I06.bmp,0.69435,16
i06_16_4.bmp,I06.bmp,0.80257,16
i06_16_5.bmp,I06.bmp,0.55888,16
i06_17_1.bmp,I06.bmp,0.76208,17
i06_17_2.bmp,I06.bmp,0.83746,17
i06_17_3.bmp,I06.bmp,0.54693,17
i06_17_4.bmp,I06.bmp,0.80257,17
i06_17_5.bmp,I06.bmp,0.4498,17
i06_18_1.bmp,I06.bmp,0.71108,18
i06_18_2.bmp,I06.bmp,0.59076,18
i06_18_3.bmp,I06.bmp,0.52303,18
i06_18_4.bmp,I06.bmp,0.5002,18
i06_18_5.bmp,I06.bmp,0.50795,18
i06_19_1.bmp,I06.bmp,0.73021,19
i06_19_2.bmp,I06.bmp,0.72116,19
i06_19_3.bmp,I06.bmp,0.67464,19
i06_19_4.bmp,I06.bmp,0.56685,19
i06_19_5.bmp,I06.bmp,0.48081,19
i06_20_1.bmp,I06.bmp,0.77005,20
i06_20_2.bmp,I06.bmp,0.72224,20
i06_20_3.bmp,I06.bmp,0.76768,20
i06_20_4.bmp,I06.bmp,0.67464,20
i06_20_5.bmp,I06.bmp,0.53509,20
i06_21_1.bmp,I06.bmp,0.78319,21
i06_21_2.bmp,I06.bmp,0.69833,21
i06_21_3.bmp,I06.bmp,0.64142,21
i06_21_4.bmp,I06.bmp,0.48717,21
i06_21_5.bmp,I06.bmp,0.36764,21
i06_22_1.bmp,I06.bmp,0.77403,22
i06_22_2.bmp,I06.bmp,0.72224,22
i06_22_3.bmp,I06.bmp,0.56222,22
i06_22_4.bmp,I06.bmp,0.47694,22
i06_22_5.bmp,I06.bmp,0.39165,22
i06_23_1.bmp,I06.bmp,0.81354,23
i06_23_2.bmp,I06.bmp,0.79794,23
i06_23_3.bmp,I06.bmp,0.77931,23
i06_23_4.bmp,I06.bmp,0.72891,23
i06_23_5.bmp,I06.bmp,0.30127,23
i06_24_1.bmp,I06.bmp,0.80257,24
i06_24_2.bmp,I06.bmp,0.79714,24
i06_24_3.bmp,I06.bmp,0.65526,24
i06_24_4.bmp,I06.bmp,0.42654,24
i06_24_5.bmp,I06.bmp,0.09273,24
I07_01_1.bmp,I07.bmp,0.78019,1
i07_01_2.bmp,I07.bmp,0.69544,1
i07_01_3.bmp,I07.bmp,0.65371,1
i07_01_4.bmp,I07.bmp,0.60416,1
i07_01_5.bmp,I07.bmp,0.53555,1
i07_02_1.bmp,I07.bmp,0.8322,2
i07_02_2.bmp,I07.bmp,0.80627,2
i07_02_3.bmp,I07.bmp,0.76245,2
i07_02_4.bmp,I07.bmp,0.71575,2
i07_02_5.bmp,I07.bmp,0.64734,2
i07_03_1.bmp,I07.bmp,0.67283,3
i07_03_2.bmp,I07.bmp,0.57156,3
i07_03_3.bmp,I07.bmp,0.50071,3
i07_03_4.bmp,I07.bmp,0.44015,3
i07_03_5.bmp,I07.bmp,0.35728,3
i07_04_1.bmp,I07.bmp,0.80671,4
i07_04_2.bmp,I07.bmp,0.82583,4
i07_04_3.bmp,I07.bmp,0.74296,4
i07_04_4.bmp,I07.bmp,0.6754,4
i07_04_5.bmp,I07.bmp,0.56898,4
i07_05_1.bmp,I07.bmp,0.8322,5
i07_05_2.bmp,I07.bmp,0.79714,5
i07_05_3.bmp,I07.bmp,0.70522,5
i07_05_4.bmp,I07.bmp,0.57899,5
i07_05_5.bmp,I07.bmp,0.44117,5
i07_06_1.bmp,I07.bmp,0.65849,6
i07_06_2.bmp,I07.bmp,0.62698,6
i07_06_3.bmp,I07.bmp,0.56178,6
i07_06_4.bmp,I07.bmp,0.5031,6
i07_06_5.bmp,I07.bmp,0.44117,6
i07_07_1.bmp,I07.bmp,0.76579,7
i07_07_2.bmp,I07.bmp,0.70972,7
i07_07_3.bmp,I07.bmp,0.5846,7
i07_07_4.bmp,I07.bmp,0.48478,7
i07_07_5.bmp,I07.bmp,0.37218,7
i07_08_1.bmp,I07.bmp,0.80627,8
i07_08_2.bmp,I07.bmp,0.75889,8
i07_08_3.bmp,I07.bmp,0.62236,8
i07_08_4.bmp,I07.bmp,0.45609,8
i07_08_5.bmp,I07.bmp,0.34337,8
i07_09_1.bmp,I07.bmp,0.88639,9
i07_09_2.bmp,I07.bmp,0.82902,9
i07_09_3.bmp,I07.bmp,0.71499,9
i07_09_4.bmp,I07.bmp,0.53563,9
i07_09_5.bmp,I07.bmp,0.31903,9
i07_10_1.bmp,I07.bmp,0.84495,10
i07_10_2.bmp,I07.bmp,0.80953,10
i07_10_3.bmp,I07.bmp,0.68892,10
i07_10_4.bmp,I07.bmp,0.49659,10
i07_10_5.bmp,I07.bmp,0.28469,10
I07_11_1.BMP,I07.bmp,0.75245,11
i07_11_2.bmp,I07.bmp,0.61227,11
i07_11_3.bmp,I07.bmp,0.45747,11
i07_11_4.bmp,I07.bmp,0.31266,11
i07_11_5.bmp,I07.bmp,0.1054,11
i07_12_1.bmp,I07.bmp,0.73129,12
i07_12_2.bmp,I07.bmp,0.64328,12
i07_12_3.bmp,I07.bmp,0.47203,12
i07_12_4.bmp,I07.bmp,0.37597,12
i07_12_5.bmp,I07.bmp,0.32541,12
I07_13_1.BMP,I07.bmp,0.62236,13
i07_13_2.bmp,I07.bmp,0.54874,13
i07_13_3.bmp,I07.bmp,0.4489,13
i07_13_4.bmp,I07.bmp,0.35641,13
i07_13_5.bmp,I07.bmp,0.32541,13
i07_14_1.bmp,I07.bmp,0.79649,14
i07_14_2.bmp,I07.bmp,0.84865,14
i07_14_3.bmp,I07.bmp,0.78345,14
i07_14_4.bmp,I07.bmp,0.71427,14
i07_14_5.bmp,I07.bmp,0.5683,14
i07_15_1.bmp,I07.bmp,0.4868,15
i07_15_2.bmp,I07.bmp,0.43697,15
i07_15_3.bmp,I07.bmp,0.40205,15
i07_15_4.bmp,I07.bmp,0.44443,15
i07_15_5.bmp,I07.bmp,0.48893,15
i07_16_1.bmp,I07.bmp,0.85517,16
i07_16_2.bmp,I07.bmp,0.87587,16
i07_16_3.bmp,I07.bmp,0.81627,16
i07_16_4.bmp,I07.bmp,0.7334,16
i07_16_5.bmp,I07.bmp,0.65632,16
i07_17_1.bmp,I07.bmp,0.76063,17
i07_17_2.bmp,I07.bmp,0.8832,17
i07_17_3.bmp,I07.bmp,0.59702,17
i07_17_4.bmp,I07.bmp,0.93014,17
i07_17_5.bmp,I07.bmp,0.44443,17
i07_18_1.bmp,I07.bmp,0.73781,18
i07_18_2.bmp,I07.bmp,0.67588,18
i07_18_3.bmp,I07.bmp,0.59315,18
i07_18_4.bmp,I07.bmp,0.5194,18
i07_18_5.bmp,I07.bmp,0.4868,18
i07_19_1.bmp,I07.bmp,0.80671,19
i07_19_2.bmp,I07.bmp,0.74614,19
i07_19_3.bmp,I07.bmp,0.65371,19
i07_19_4.bmp,I07.bmp,0.55526,19
i07_19_5.bmp,I07.bmp,0.49659,19
i07_20_1.bmp,I07.bmp,0.78997,20
i07_20_2.bmp,I07.bmp,0.74296,20
i07_20_3.bmp,I07.bmp,0.599,20
i07_20_4.bmp,I07.bmp,0.48478,20
i07_20_5.bmp,I07.bmp,0.38552,20
i07_21_1.bmp,I07.bmp,0.77802,21
i07_21_2.bmp,I07.bmp,0.67588,21
i07_21_3.bmp,I07.bmp,0.5549,21
i07_21_4.bmp,I07.bmp,0.45095,21
i07_21_5.bmp,I07.bmp,0.2988,21
i07_22_1.bmp,I07.bmp,0.81627,22
i07_22_2.bmp,I07.bmp,0.71575,22
i07_22_3.bmp,I07.bmp,0.63236,22
i07_22_4.bmp,I07.bmp,0.55945,22
i07_22_5.bmp,I07.bmp,0.34663,22
i07_23_1.bmp,I07.bmp,0.82902,23
i07_23_2.bmp,I07.bmp,0.78758,23
i07_23_3.bmp,I07.bmp,0.68877,23
i07_23_4.bmp,I07.bmp,0.56898,23
i07_23_5.bmp,I07.bmp,0.34453,23
i07_24_1.bmp,I07.bmp,0.7858,24
i07_24_2.bmp,I07.bmp,0.67283,24
i07_24_3.bmp,I07.bmp,0.5194,24
i07_24_4.bmp,I07.bmp,0.28795,24
i07_24_5.bmp,I07.bmp,0.03353,24
I08_01_1.bmp,I08.bmp,0.76105,1
i08_01_2.bmp,I08.bmp,0.64075,1
i08_01_3.bmp,I08.bmp,0.65926,1
i08_01_4.bmp,I08.bmp,0.55331,1
i08_01_5.bmp,I08.bmp,0.47419,1
i08_02_1.bmp,I08.bmp,0.76756,2
i08_02_2.bmp,I08.bmp,0.76105,2
i08_02_3.bmp,I08.bmp,0.74067,2
i08_02_4.bmp,I08.bmp,0.71479,2
i08_02_5.bmp,I08.bmp,0.6315,2
i08_03_1.bmp,I08.bmp,0.6315,3
i08_03_2.bmp,I08.bmp,0.5806,3
i08_03_3.bmp,I08.bmp,0.46247,3
i08_03_4.bmp,I08.bmp,0.39105,3
i08_03_5.bmp,I08.bmp,0.3014,3
i08_04_1.bmp,I08.bmp,0.83508,4
i08_04_2.bmp,I08.bmp,0.8027,4
i08_04_3.bmp,I08.bmp,0.77204,4
i08_04_4.bmp,I08.bmp,0.74515,4
i08_04_5.bmp,I08.bmp,0.67777,4
i08_05_1.bmp,I08.bmp,0.73021,5
i08_05_2.bmp,I08.bmp,0.74717,5
i08_05_3.bmp,I08.bmp,0.64206,5
i08_05_4.bmp,I08.bmp,0.53434,5
i08_05_5.bmp,I08.bmp,0.41346,5
i08_06_1.bmp,I08.bmp,0.59449,6
i08_06_2.bmp,I08.bmp,0.55241,6
i08_06_3.bmp,I08.bmp,0.5294,6
i08_06_4.bmp,I08.bmp,0.48344,6
i08_06_5.bmp,I08.bmp,0.40478,6
i08_07_1.bmp,I08.bmp,0.75411,7
i08_07_2.bmp,I08.bmp,0.6315,7
i08_07_3.bmp,I08.bmp,0.56287,7
i08_07_4.bmp,I08.bmp,0.46031,7
i08_07_5.bmp,I08.bmp,0.30762,7
i08_08_1.bmp,I08.bmp,0.71377,8
i08_08_2.bmp,I08.bmp,0.62413,8
i08_08_3.bmp,I08.bmp,0.52508,8
i08_08_4.bmp,I08.bmp,0.37702,8
i08_08_5.bmp,I08.bmp,0.24747,8
i08_09_1.bmp,I08.bmp,0.78419,9
i08_09_2.bmp,I08.bmp,0.8079,9
i08_09_3.bmp,I08.bmp,0.68688,9
i08_09_4.bmp,I08.bmp,0.46725,9
i08_09_5.bmp,I08.bmp,0.21624,9
i08_10_1.bmp,I08.bmp,0.8212,10
i08_10_2.bmp,I08.bmp,0.76756,10
i08_10_3.bmp,I08.bmp,0.63757,10
i08_10_4.bmp,I08.bmp,0.42691,10
i08_10_5.bmp,I08.bmp,0.15797,10
I08_11_1.BMP,I08.bmp,0.82583,11
i08_11_2.bmp,I08.bmp,0.71825,11
i08_11_3.bmp,I08.bmp,0.62024,11
i08_11_4.bmp,I08.bmp,0.56672,11
i08_11_5.bmp,I08.bmp,0.29035,11
i08_12_1.bmp,I08.bmp,0.85359,12
i08_12_2.bmp,I08.bmp,0.78882,12
i08_12_3.bmp,I08.bmp,0.75411,12
i08_12_4.bmp,I08.bmp,0.6555,12
i08_12_5.bmp,I08.bmp,0.57482,12
I08_13_1.BMP,I08.bmp,0.79445,13
i08_13_2.bmp,I08.bmp,0.43378,13
i08_13_3.bmp,I08.bmp,0.59449,13
i08_13_4.bmp,I08.bmp,0.35728,13
i08_13_5.bmp,I08.bmp,0.27003,13
i08_14_1.bmp,I08.bmp,0.77652,14
i08_14_2.bmp,I08.bmp,0.74515,14
i08_14_3.bmp,I08.bmp,0.66389,14
i08_14_4.bmp,I08.bmp,0.64654,14
i08_14_5.bmp,I08.bmp,0.53896,14
i08_15_1.bmp,I08.bmp,0.50657,15
i08_15_2.bmp,I08.bmp,0.38628,15
i08_15_3.bmp,I08.bmp,0.43587,15
i08_15_4.bmp,I08.bmp,0.49414,15
i08_15_5.bmp,I08.bmp,0.46956,15
i08_16_1.bmp,I08.bmp,0.83479,16
i08_16_2.bmp,I08.bmp,0.78997,16
i08_16_3.bmp,I08.bmp,0.80732,16
i08_16_4.bmp,I08.bmp,0.66852,16
i08_16_5.bmp,I08.bmp,0.62024,16
i08_17_1.bmp,I08.bmp,0.74067,17
i08_17_2.bmp,I08.bmp,0.76568,17
i08_17_3.bmp,I08.bmp,0.56586,17
i08_17_4.bmp,I08.bmp,0.69165,17
i08_17_5.bmp,I08.bmp,0.43254,17
i08_18_1.bmp,I08.bmp,0.57482,18
i08_18_2.bmp,I08.bmp,0.50195,18
i08_18_3.bmp,I08.bmp,0.38656,18
i08_18_4.bmp,I08.bmp,0.37312,18
i08_18_5.bmp,I08.bmp,0.37702,18
i08_19_1.bmp,I08.bmp,0.73792,19
i08_19_2.bmp,I08.bmp,0.67314,19
i08_19_3.bmp,I08.bmp,0.63757,19
i08_19_4.bmp,I08.bmp,0.54359,19
i08_19_5.bmp,I08.bmp,0.48069,19
i08_20_1.bmp,I08.bmp,0.80732,20
i08_20_2.bmp,I08.bmp,0.8212,20
i08_20_3.bmp,I08.bmp,0.72065,20
i08_20_4.bmp,I08.bmp,0.62861,20
i08_20_5.bmp,I08.bmp,0.51207,20
i08_21_1.bmp,I08.bmp,0.78101,21
i08_21_2.bmp,I08.bmp,0.67314,21
i08_21_3.bmp,I08.bmp,0.5806,21
i08_21_4.bmp,I08.bmp,0.5112,21
i08_21_5.bmp,I08.bmp,0.34926,21
i08_22_1.bmp,I08.bmp,0.77031,22
i08_22_2.bmp,I08.bmp,0.74717,22
i08_22_3.bmp,I08.bmp,0.5621,22
i08_22_4.bmp,I08.bmp,0.40449,22
i08_22_5.bmp,I08.bmp,0.30588,22
i08_23_1.bmp,I08.bmp,0.83046,23
i08_23_2.bmp,I08.bmp,0.84896,23
i08_23_3.bmp,I08.bmp,0.77956,23
i08_23_4.bmp,I08.bmp,0.75411,23
i08_23_5.bmp,I08.bmp,0.74515,23
i08_24_1.bmp,I08.bmp,0.81658,24
i08_24_2.bmp,I08.bmp,0.79445,24
i08_24_3.bmp,I08.bmp,0.72404,24
i08_24_4.bmp,I08.bmp,0.53434,24
i08_24_5.bmp,I08.bmp,0.34174,24
I09_01_1.bmp,I09.bmp,0.73455,1
i09_01_2.bmp,I09.bmp,0.6824,1
i09_01_3.bmp,I09.bmp,0.6172,1
i09_01_4.bmp,I09.bmp,0.54359,1
i09_01_5.bmp,I09.bmp,0.4868,1
i09_02_1.bmp,I09.bmp,0.80844,2
i09_02_2.bmp,I09.bmp,0.83018,2
i09_02_3.bmp,I09.bmp,0.76308,2
i09_02_4.bmp,I09.bmp,0.66447,2
i09_02_5.bmp,I09.bmp,0.6172,2
i09_03_1.bmp,I09.bmp,0.62589,3
i09_03_2.bmp,I09.bmp,0.55241,3
i09_03_3.bmp,I09.bmp,0.4955,3
i09_03_4.bmp,I09.bmp,0.43139,3
i09_03_5.bmp,I09.bmp,0.37814,3
i09_04_1.bmp,I09.bmp,0.78882,4
i09_04_2.bmp,I09.bmp,0.76756,4
i09_04_3.bmp,I09.bmp,0.73792,4
i09_04_4.bmp,I09.bmp,0.63613,4
i09_04_5.bmp,I09.bmp,0.57808,4
i09_05_1.bmp,I09.bmp,0.81658,5
i09_05_2.bmp,I09.bmp,0.75411,5
i09_05_3.bmp,I09.bmp,0.67791,5
i09_05_4.bmp,I09.bmp,0.552,5
i09_05_5.bmp,I09.bmp,0.48069,5
i09_06_1.bmp,I09.bmp,0.71377,6
i09_06_2.bmp,I09.bmp,0.58379,6
i09_06_3.bmp,I09.bmp,0.5621,6
i09_06_4.bmp,I09.bmp,0.51207,6
i09_06_5.bmp,I09.bmp,0.44483,6
i09_07_1.bmp,I09.bmp,0.66501,7
i09_07_2.bmp,I09.bmp,0.64654,7
i09_07_3.bmp,I09.bmp,0.55747,7
i09_07_4.bmp,I09.bmp,0.49115,7
i09_07_5.bmp,I09.bmp,0.35389,7
i09_08_1.bmp,I09.bmp,0.8079,8
i09_08_2.bmp,I09.bmp,0.71717,8
i09_08_3.bmp,I09.bmp,0.58827,8
i09_08_4.bmp,I09.bmp,0.46507,8
i09_08_5.bmp,I09.bmp,0.30588,8
i09_09_1.bmp,I09.bmp,0.90407,9
i09_09_2.bmp,I09.bmp,0.83887,9
i09_09_3.bmp,I09.bmp,0.70413,9
i09_09_4.bmp,I09.bmp,0.52552,9
i09_09_5.bmp,I09.bmp,0.32599,9
i09_10_1.bmp,I09.bmp,0.82583,10
i09_10_2.bmp,I09.bmp,0.77652,10
i09_10_3.bmp,I09.bmp,0.66895,10
i09_10_4.bmp,I09.bmp,0.42329,10
i09_10_5.bmp,I09.bmp,0.3014,10
I09_11_1.BMP,I09.bmp,0.81238,11
i09_11_2.bmp,I09.bmp,0.70481,11
i09_11_3.bmp,I09.bmp,0.53448,11
i09_11_4.bmp,I09.bmp,0.31037,11
i09_11_5.bmp,I09.bmp,0.09128,11
i09_12_1.bmp,I09.bmp,0.83452,12
i09_12_2.bmp,I09.bmp,0.81238,12
i09_12_3.bmp,I09.bmp,0.66895,12
i09_12_4.bmp,I09.bmp,0.39105,12
i09_12_5.bmp,I09.bmp,0.37312,12
I09_13_1.BMP,I09.bmp,0.61285,13
i09_13_2.bmp,I09.bmp,0.50657,13
i09_13_3.bmp,I09.bmp,0.44334,13
i09_13_4.bmp,I09.bmp,0.36945,13
i09_13_5.bmp,I09.bmp,0.37814,13
i09_14_1.bmp,I09.bmp,0.80342,14
i09_14_2.bmp,I09.bmp,0.75194,14
i09_14_3.bmp,I09.bmp,0.86617,14
i09_14_4.bmp,I09.bmp,0.60172,14
i09_14_5.bmp,I09.bmp,0.44035,14
i09_15_1.bmp,I09.bmp,0.38249,15
i09_15_2.bmp,I09.bmp,0.40422,15
i09_15_3.bmp,I09.bmp,0.43139,15
i09_15_4.bmp,I09.bmp,0.48069,15
i09_15_5.bmp,I09.bmp,0.8041,15
i09_16_1.bmp,I09.bmp,0.83452,16
i09_16_2.bmp,I09.bmp,0.86929,16
i09_16_3.bmp,I09.bmp,0.78997,16
i09_16_4.bmp,I09.bmp,0.81195,16
i09_16_5.bmp,I09.bmp,0.63459,16
i09_17_1.bmp,I09.bmp,0.79894,17
i09_17_2.bmp,I09.bmp,0.93884,17
i09_17_3.bmp,I09.bmp,0.65102,17
i09_17_4.bmp,I09.bmp,0.87799,17
i09_17_5.bmp,I09.bmp,0.48246,17
i09_18_1.bmp,I09.bmp,0.65632,18
i09_18_2.bmp,I09.bmp,0.58243,18
i09_18_3.bmp,I09.bmp,0.54822,18
i09_18_4.bmp,I09.bmp,0.44035,18
i09_18_5.bmp,I09.bmp,0.41794,18
i09_19_1.bmp,I09.bmp,0.75411,19
i09_19_2.bmp,I09.bmp,0.63613,19
i09_19_3.bmp,I09.bmp,0.61299,19
i09_19_4.bmp,I09.bmp,0.54793,19
i09_19_5.bmp,I09.bmp,0.46507,19
i09_20_1.bmp,I09.bmp,0.79894,20
i09_20_2.bmp,I09.bmp,0.77802,20
i09_20_3.bmp,I09.bmp,0.61068,20
i09_20_4.bmp,I09.bmp,0.52592,20
i09_20_5.bmp,I09.bmp,0.38249,20
i09_21_1.bmp,I09.bmp,0.72152,21
i09_21_2.bmp,I09.bmp,0.6555,21
i09_21_3.bmp,I09.bmp,0.57482,21
i09_21_4.bmp,I09.bmp,0.46725,21
i09_21_5.bmp,I09.bmp,0.27523,21
i09_22_1.bmp,I09.bmp,0.78549,22
i09_22_2.bmp,I09.bmp,0.7954,22
i09_22_3.bmp,I09.bmp,0.75411,22
i09_22_4.bmp,I09.bmp,0.55241,22
i09_22_5.bmp,I09.bmp,0.35519,22
i09_23_1.bmp,I09.bmp,0.86169,23
i09_23_2.bmp,I09.bmp,0.86617,23
i09_23_3.bmp,I09.bmp,0.83018,23
i09_23_4.bmp,I09.bmp,0.6555,23
i09_23_5.bmp,I09.bmp,0.3776,23
i09_24_1.bmp,I09.bmp,0.78997,24
i09_24_2.bmp,I09.bmp,0.69584,24
i09_24_3.bmp,I09.bmp,0.5031,24
i09_24_4.bmp,I09.bmp,0.25644,24
i09_24_5.bmp,I09.bmp,0,24
I10_01_1.bmp,I10.bmp,0.78537,1
i10_01_2.bmp,I10.bmp,0.74442,1
i10_01_3.bmp,I10.bmp,0.64562,1
i10_01_4.bmp,I10.bmp,0.6162,1
i10_01_5.bmp,I10.bmp,0.51254,1
i10_02_1.bmp,I10.bmp,0.83358,2
i10_02_2.bmp,I10.bmp,0.80257,2
i10_02_3.bmp,I10.bmp,0.79273,2
i10_02_4.bmp,I10.bmp,0.75789,2
i10_02_5.bmp,I10.bmp,0.64363,2
i10_03_1.bmp,I10.bmp,0.69015,3
i10_03_2.bmp,I10.bmp,0.59076,3
i10_03_3.bmp,I10.bmp,0.54264,3
i10_03_4.bmp,I10.bmp,0.43966,3
i10_03_5.bmp,I10.bmp,0.3845,3
i10_04_1.bmp,I10.bmp,0.83686,4
i10_04_2.bmp,I10.bmp,0.69833,4
i10_04_3.bmp,I10.bmp,0.70504,4
i10_04_4.bmp,I10.bmp,0.6493,4
i10_04_5.bmp,I10.bmp,0.57206,4
i10_05_1.bmp,I10.bmp,0.83319,5
i10_05_2.bmp,I10.bmp,0.79641,5
i10_05_3.bmp,I10.bmp,0.70814,5
i10_05_4.bmp,I10.bmp,0.59558,5
i10_05_5.bmp,I10.bmp,0.4446,5
i10_06_1.bmp,I10.bmp,0.70504,6
i10_06_2.bmp,I10.bmp,0.632,6
i10_06_3.bmp,I10.bmp,0.622,6
i10_06_4.bmp,I10.bmp,0.51632,6
i10_06_5.bmp,I10.bmp,0.45368,6
i10_07_1.bmp,I10.bmp,0.75993,7
i10_07_2.bmp,I10.bmp,0.68607,7
i10_07_3.bmp,I10.bmp,0.60516,7
i10_07_4.bmp,I10.bmp,0.53896,7
i10_07_5.bmp,I10.bmp,0.40308,7
i10_08_1.bmp,I10.bmp,0.82205,8
i10_08_2.bmp,I10.bmp,0.72653,8
i10_08_3.bmp,I10.bmp,0.58936,8
